subjID,exptPart,trialNumber,roleCurrent,marblesSampled,asymm,probBullshitterRed,probBullshitDetectorRed,probGlobal,drawnRed,reportedDrawn,compLie,compUnifLie,compDetect,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,pseudoRound,trialTime
sona-34857,trial,32,bullshitter,10,False,0.2,0.2,0.2,2,4,-1,False,0.7894069760000002,True,-5,5,85,105,2138.729745709262,2477,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,11654
sona-34857,trial,33,bullshitDetector,10,True,0.2,0.8,0.2375,2,7,7,False,-1,False,3,7,88,112,5581.604418299386,7822,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,31216
sona-34857,trial,34,bullshitter,10,True,0.2,0.5,0.21875,2,4,-1,False,0.25390625,False,4,6,92,118,2556.026898389603,13521,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,46590
sona-34857,trial,35,bullshitDetector,10,True,0.5,0.8,0.51875,7,10,10,False,-1,False,0,10,92,128,5205.129320389118,4295,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,11461
sona-34857,trial,36,bullshitter,10,True,0.5,0.2,0.48125,5,5,-1,False,0.8158310912000002,True,5,0,97,128,2120.214462373712,11331,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,38143
sona-34857,trial,37,bullshitDetector,10,True,0.5,0.2,0.48125,3,3,2,False,-1,False,7,3,104,131,5307.3244074447375,4469,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,15576
sona-34857,trial,38,bullshitter,10,True,0.8,0.2,0.7625,10,10,-1,False,0.8222004736,True,10,-5,114,126,2320.7918568294926,3198,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,19284
sona-34857,trial,39,bullshitDetector,10,True,0.5,0.2,0.48125,6,6,2,False,-1,False,4,6,118,132,6497.605308268076,21455,What was the proportion of red to blue marbles from your perspective?,20,44,2507,False,32489
sona-34857,trial,40,bullshitter,10,False,0.8,0.8,0.8,9,10,-1,False,0.8758096384,True,-5,5,113,137,2598.4522030590306,5684,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,121017
sona-34857,trial,41,bullshitDetector,10,False,0.5,0.5,0.5,4,6,-1,True,0.8758096384,False,4,6,117,143,6950.050616191356,89015,How many red marbles did your opponent report drawing?,6,6,4280,False,103143
sona-34857,trial,42,bullshitter,10,False,0.8,0.8,0.8,9,9,-1,False,0.7684354560000001,True,9,-4,126,139,2926.390392724689,2258,What was the proportion of red to blue marbles from your opponent's perspective?,80,45,2170,False,34357
sona-34857,trial,43,bullshitDetector,10,False,0.2,0.2,0.2,3,4,4,False,-1,False,6,4,132,143,6243.526673035654,4865,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,12807
sona-34857,trial,44,bullshitter,10,False,0.2,0.2,0.2,5,5,-1,False,0.8158310912000002,False,5,5,137,148,2501.1553194525095,2265,How many red marbles did you actually draw?,5,5,4137,True,12866
sona-34857,trial,45,bullshitDetector,10,True,0.5,0.8,0.51875,5,8,8,False,-1,False,2,8,139,156,5836.08852663009,1266286,How many red marbles did you actually draw?,-1,-1,-1,False,1273965
sona-34857,trial,46,bullshitter,10,True,0.8,0.5,0.78125,4,7,-1,False,0.822265625,True,-5,5,134,161,3021.528633185925,3584,How many red marbles did you actually draw?,-1,-1,-1,True,10969
sona-34857,trial,47,bullshitDetector,10,True,0.5,0.2,0.48125,6,6,2,False,-1,True,-1,6,133,167,5908.369517204967,2614,How many red marbles did you actually draw?,-1,-1,-1,False,9885
sona-34857,trial,48,bullshitter,10,True,0.2,0.8,0.2375,1,7,-1,False,0.1980101119999999,False,7,3,140,170,2118.4115024881157,7088,How many red marbles did you actually draw?,-1,-1,-1,False,13144
sona-34857,trial,49,bullshitDetector,10,True,0.5,0.8,0.51875,7,1,-1,False,0.1980101119999999,True,5,-5,145,165,6704.136552159152,2855,How many red marbles did you actually draw?,-1,-1,-1,True,20776
sona-34857,trial,50,bullshitter,10,True,0.5,0.2,0.48125,3,3,-1,False,0.7013265920000001,True,3,2,148,167,2441.446813351813,2444,How many red marbles did you actually draw?,-1,-1,-1,False,96638
sona-34857,trial,51,bullshitDetector,10,True,0.8,0.2,0.7625,9,9,1,False,-1,True,-4,9,144,176,5729.049647511176,2098317,How many red marbles did you actually draw?,-1,-1,-1,False,2106024
sona-34857,trial,52,bullshitter,10,True,0.2,0.8,0.2375,1,8,-1,False,0.5,True,-5,5,139,181,2578.047916586849,5367,How many red marbles did you actually draw?,-1,-1,-1,False,21214
sona-34857,trial,53,bullshitDetector,10,False,0.8,0.8,0.8,8,9,9,False,-1,False,1,9,140,190,6388.607433613236,35522,How many red marbles did you actually draw?,-1,-1,-1,False,43565
sona-34857,trial,54,bullshitter,10,True,0.2,0.8,0.2375,4,7,-1,False,0.1980101119999999,False,7,3,147,193,2437.4549865882454,5616,How many red marbles did you actually draw?,-1,-1,-1,False,12120
sona-34857,trial,55,bullshitDetector,10,True,0.2,0.8,0.2375,2,7,7,False,-1,False,3,7,150,200,5813.549573352902,1496,How many red marbles did you actually draw?,-1,-1,-1,False,8927
sona-34857,trial,56,bullshitter,10,True,0.8,0.2,0.7625,8,8,-1,False,0.8221962752000002,True,8,-3,158,197,2927.2256877689047,8191,How many red marbles did you actually draw?,-1,-1,-1,False,16454
sona-34857,trial,57,bullshitDetector,10,False,0.5,0.5,0.5,5,10,-1,False,0.8221962752000002,False,0,10,158,207,7171.470817651655,6340,How many red marbles did you actually draw?,-1,-1,-1,True,15169
sona-34857,trial,58,bullshitter,10,True,0.2,0.8,0.2375,1,9,-1,False,0.7684354560000001,False,9,1,167,208,2527.865021826972,3397,How many red marbles did you actually draw?,-1,-1,-1,False,12213
sona-34857,trial,59,bullshitDetector,10,True,0.2,0.5,0.21875,2,7,-1,False,0.7684354560000001,False,3,7,170,215,6254.131203899042,600178,How many red marbles did you actually draw?,-1,-1,-1,True,613394
sona-34857,trial,60,bullshitter,10,True,0.5,0.2,0.48125,9,9,-1,False,0.8222003712000001,False,9,1,179,216,2308.272287835831,3941,What was the proportion of red to blue marbles from your opponent's perspective?,20,41,2438,False,2399674
sona-34857,trial,61,bullshitDetector,10,False,0.2,0.2,0.2,3,7,-1,True,0.8222003712000001,True,5,-5,184,211,7466.663669998129,1724,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,10511
sona-34857,trial,62,bullshitter,10,True,0.5,0.2,0.48125,8,8,-1,False,0.8221962752000002,False,8,2,192,213,2970.8944087138743,10470,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,True,54902
sona-34857,trial,63,bullshitDetector,10,True,0.5,0.8,0.51875,4,1,-1,True,0.8221962752000002,True,5,-5,197,208,5508.538499789009,1840447,How many red marbles did your opponent report drawing?,1,1,3684,False,1851735
sona-34857,trial,64,bullshitter,10,False,0.2,0.2,0.2,3,2,-1,False,0.5,True,-5,5,192,213,2942.7914548094413,7468,What was the proportion of red to blue marbles from your opponent's perspective?,20,10,3883,False,17828
sona-34857,trial,65,bullshitDetector,10,True,0.2,0.5,0.21875,2,7,7,False,-1,False,3,7,195,220,5694.727285821929,1823,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,8916
sona-34857,trial,66,bullshitter,10,True,0.8,0.2,0.7625,7,7,-1,False,0.8221225472000001,True,7,-2,202,218,2236.8568674800863,2994,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,8696
sona-34857,trial,67,bullshitDetector,10,True,0.5,0.2,0.48125,3,3,0,False,-1,False,7,3,209,221,7421.240747526711,1991,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,10449
sona-34857,trial,68,bullshitter,10,True,0.8,0.2,0.7625,7,6,-1,False,0.8213361152000002,True,-5,5,204,226,2236.4016840411587,4519,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,10740
sona-34857,trial,69,bullshitDetector,10,True,0.2,0.5,0.21875,3,3,3,False,-1,True,2,3,206,229,5287.704360093583,11297,What was the proportion of red to blue marbles from your perspective?,50,68,4046,False,22018
sona-34857,trial,70,bullshitter,10,True,0.2,0.5,0.21875,2,7,-1,False,0.822265625,True,-5,5,201,234,2714.987920419491,5639,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,12887
sona-34857,trial,71,bullshitDetector,10,True,0.5,0.2,0.48125,4,4,0,False,-1,True,1,4,202,238,5686.03215844075,2735,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,9552
sona-34857,trial,72,bullshitter,10,True,0.2,0.8,0.2375,2,9,-1,False,0.7684354560000001,False,9,1,211,239,2905.6704706137375,6605,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,27733
sona-34857,trial,73,bullshitDetector,10,True,0.2,0.5,0.21875,3,4,4,False,-1,False,6,4,217,243,5329.853634406691,45779,How many red marbles did your opponent report drawing?,4,4,3324,False,55687
sona-34857,trial,74,bullshitter,10,True,0.5,0.2,0.48125,10,10,-1,False,0.8222004736,False,10,0,227,243,3130.988910208634,2818,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10041
sona-34857,trial,75,bullshitDetector,10,False,0.5,0.5,0.5,5,5,3,False,-1,False,5,5,232,248,5637.64362858612,1846,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9032
sona-34857,trial,76,bullshitter,10,False,0.5,0.5,0.5,6,6,-1,False,0.705078125,True,6,-1,238,247,2997.1449462746323,8038,How many red marbles did your opponent report drawing?,-1,-1,-1,False,76413
sona-34857,trial,77,bullshitDetector,10,False,0.2,0.2,0.2,0,8,-1,False,0.705078125,True,5,-5,243,242,6210.642696512721,126133,How many red marbles did your opponent report drawing?,-1,-1,-1,True,133452
sona-34857,trial,78,bullshitter,10,True,0.5,0.2,0.48125,5,5,-1,False,0.8158310912000002,True,5,0,248,242,2445.9686243751967,3030,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9473
sona-34857,trial,79,bullshitDetector,10,True,0.2,0.8,0.2375,4,3,-1,False,0.8158310912000002,True,5,-5,253,237,5984.164723351061,1160,How many red marbles did your opponent report drawing?,-1,-1,-1,True,8709
sona-34857,trial,80,bullshitter,10,False,0.2,0.2,0.2,2,3,-1,False,0.7013265920000001,True,-5,5,248,242,2228.4540135754796,18068,How many red marbles did your opponent report drawing?,-1,-1,-1,False,2218793
sona-34857,trial,81,bullshitDetector,10,True,0.5,0.8,0.51875,6,8,8,False,-1,False,2,8,250,250,5955.7388049939,72225,How many red marbles did your opponent report drawing?,-1,-1,-1,False,80093
sona-34857,trial,82,bullshitter,10,False,0.8,0.8,0.8,9,7,-1,False,0.1980101119999999,False,7,3,257,253,2159.987464161514,6345,How many red marbles did your opponent report drawing?,-1,-1,-1,False,16070
sona-34857,trial,83,bullshitDetector,10,True,0.5,0.8,0.51875,6,7,7,False,-1,False,3,7,260,260,6206.823368482961,35992,How many red marbles did your opponent report drawing?,-1,-1,-1,False,43832
sona-34857,trial,84,bullshitter,10,True,0.5,0.8,0.51875,5,7,-1,False,0.1980101119999999,False,7,3,267,263,3198.2326470515736,20945,How many red marbles did your opponent report drawing?,-1,-1,-1,False,2339897
sona-34857,trial,85,bullshitDetector,10,False,0.5,0.5,0.5,6,6,5,False,-1,False,4,6,271,269,6953.522608706298,3511,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12696
sona-34857,trial,86,bullshitter,10,True,0.2,0.5,0.21875,3,5,-1,False,0.5,False,5,5,276,274,2877.353458510563,7474,What was the proportion of red to blue marbles from your opponent's perspective?,50,45,4187,False,18568
sona-34857,trial,87,bullshitDetector,10,False,0.8,0.8,0.8,7,9,9,False,-1,False,1,9,277,283,6586.183072284539,1053,How many red marbles did your opponent report drawing?,9,9,3020,False,12879
sona-34857,trial,88,bullshitter,10,True,0.2,0.5,0.21875,1,3,-1,False,0.048828125,False,3,7,280,290,3082.576839406878,5570,How many red marbles did you actually draw?,1,1,3493,False,16539
sona-34857,trial,89,bullshitDetector,10,True,0.8,0.2,0.7625,8,8,2,False,-1,True,-3,8,277,298,5904.06320210118,2778,How many red marbles did you actually draw?,-1,-1,-1,False,9847
sona-34857,trial,90,bullshitter,10,False,0.8,0.8,0.8,7,9,-1,False,0.7684354560000001,True,-5,5,272,303,2126.580018736619,8896,How many red marbles did you actually draw?,-1,-1,-1,False,15129
sona-34857,trial,91,bullshitDetector,10,True,0.8,0.5,0.78125,6,3,-1,True,0.7684354560000001,False,7,3,279,306,6570.745953059002,1761,How many red marbles did you actually draw?,-1,-1,-1,False,9871
sona-34857,trial,92,bullshitter,10,True,0.2,0.5,0.21875,2,4,-1,False,0.25390625,True,-5,5,274,311,2133.1930634513255,4327,How many red marbles did you actually draw?,-1,-1,-1,False,10164
sona-34857,trial,93,bullshitDetector,10,True,0.5,0.2,0.48125,4,4,4,False,-1,False,6,4,280,315,6009.780402625127,3804,How many red marbles did you actually draw?,-1,-1,-1,False,10756
sona-34857,trial,94,bullshitter,10,True,0.5,0.8,0.51875,6,7,-1,False,0.1980101119999999,True,-5,5,275,320,2257.536031392589,3118,How many red marbles did you actually draw?,-1,-1,-1,True,9071
sona-34857,trial,95,bullshitDetector,10,True,0.2,0.8,0.2375,2,7,7,False,-1,True,5,-5,280,315,5438.739045370494,3302,How many red marbles did you actually draw?,-1,-1,-1,False,10215
sona-34857,trial,96,bullshitter,10,False,0.5,0.5,0.5,1,4,-1,False,0.25390625,False,4,6,284,321,2897.937326452343,4143,How many red marbles did you actually draw?,-1,-1,-1,True,10629
sona-34857,trial,97,bullshitDetector,10,True,0.8,0.2,0.7625,9,5,-1,False,0.25390625,False,5,5,289,326,6540.262776668489,999,How many red marbles did you actually draw?,-1,-1,-1,True,8438
sona-34857,trial,98,bullshitter,10,True,0.2,0.5,0.21875,1,6,-1,False,0.705078125,False,6,4,295,330,2323.502882068282,2082,How many red marbles did you actually draw?,-1,-1,-1,False,7876
sona-34857,trial,99,bullshitDetector,10,True,0.2,0.5,0.21875,1,4,4,False,-1,True,5,-5,300,325,5657.825264586582,1231,How many red marbles did you actually draw?,-1,-1,-1,False,7822
sona-34857,trial,100,bullshitter,10,True,0.8,0.5,0.78125,7,8,-1,False,0.8662109375,False,8,2,308,327,2391.946999322874,6284,How many red marbles did you actually draw?,-1,-1,-1,False,14198
sona-31839,practice,1,bullshitter,10,True,0.5,0.8,0.51875,2,4,-1,False,-0.11782097919999997,False,4,6,4,6,2180.0184139063404,18669,How many red marbles did you actually draw?,2,2,10555,False,60994
sona-31839,practice,2,bullshitDetector,10,True,0.2,0.8,0.2375,1,9,9,False,-1,True,5,-5,9,1,5322.827537811383,18320,What was the proportion of red to blue marbles from your opponent's perspective?,NA,41,13879,False,44205
sona-31839,practice,3,bullshitter,10,False,0.5,0.5,0.5,6,6,-1,False,0.705078125,True,6,-1,15,0,2818.450439853578,8222,How many red marbles did you actually draw?,6,6,3425,False,23384
sona-31839,practice,4,bullshitDetector,10,True,0.5,0.2,0.48125,3,3,3,False,-1,False,7,3,22,3,5261.455302500385,19304,How many red marbles did your opponent report drawing?,3,3,6216,False,34751
sona-31839,trial,1,bullshitter,10,False,0.5,0.5,0.5,5,5,-1,False,0.5,True,5,0,5,0,2294.3019299669695,6273,What was the proportion of red to blue marbles from your perspective?,50,47,10192,False,28959
sona-31839,trial,2,bullshitDetector,10,False,0.2,0.2,0.2,2,3,3,False,-1,False,7,3,12,3,6982.832421517834,17079,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,26311
sona-31839,trial,3,bullshitter,10,True,0.5,0.2,0.48125,4,5,-1,False,0.8158310912000003,True,-5,5,7,8,3173.5492296959737,16929,What was the proportion of red to blue marbles from your opponent's perspective?,20,57,8759,False,46857
sona-31839,trial,4,bullshitDetector,10,True,0.8,0.5,0.78125,6,0,-1,True,0.8158310912000003,True,5,-5,12,3,6869.229709999059,11532,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,22090
sona-31839,trial,5,bullshitter,10,True,0.8,0.2,0.7625,10,10,-1,False,0.8222004736000001,True,10,-5,22,-2,2487.1616855911216,13426,How many red marbles did you actually draw?,10,10,6889,False,36996
sona-31839,trial,6,bullshitDetector,10,True,0.8,0.5,0.78125,8,8,5,False,-1,True,-3,8,19,6,6881.612966232668,21358,How many red marbles did you actually draw?,-1,-1,-1,False,30441
sona-31839,trial,7,bullshitter,10,True,0.2,0.5,0.21875,3,2,-1,False,-0.068359375,False,2,8,21,14,2524.1033545233304,22714,How many red marbles did you actually draw?,-1,-1,-1,False,37855
sona-31839,trial,8,bullshitDetector,10,True,0.8,0.2,0.7625,6,0,-1,True,-0.068359375,False,10,0,31,14,5858.138916167072,13247,How many red marbles did you actually draw?,-1,-1,-1,False,20763
sona-31839,trial,9,bullshitter,10,False,0.5,0.5,0.5,7,7,-1,False,0.822265625,True,7,-2,38,12,2798.9983456211485,17524,How many red marbles did you actually draw?,-1,-1,-1,False,33212
sona-31839,trial,10,bullshitDetector,10,False,0.8,0.8,0.8,8,10,10,False,-1,True,5,-5,43,7,5660.56546945594,9438,How many red marbles did you actually draw?,-1,-1,-1,False,17555
sona-31839,trial,11,bullshitter,10,True,0.2,0.5,0.21875,2,1,-1,False,-0.1123046875,False,1,9,44,16,2647.1458739000564,10403,How many red marbles did you actually draw?,-1,-1,-1,False,23296
sona-31839,trial,12,bullshitDetector,10,False,0.2,0.2,0.2,2,2,2,False,-1,True,3,2,47,18,5766.969007922689,3402,How many red marbles did you actually draw?,-1,-1,-1,False,10898
sona-31839,trial,13,bullshitter,10,False,0.5,0.5,0.5,5,5,-1,False,0.5,False,5,5,52,23,2510.8495024621616,4672,How many red marbles did you actually draw?,5,5,6569,False,23696
sona-31839,trial,14,bullshitDetector,10,True,0.2,0.5,0.21875,5,5,4,False,-1,False,5,5,57,28,6779.97735184331,13939,How many red marbles did you actually draw?,-1,-1,-1,False,22968
sona-31839,trial,15,bullshitter,10,False,0.8,0.8,0.8,8,9,-1,False,0.7684354560000002,False,9,1,66,29,3172.6669183039207,13278,How many red marbles did you actually draw?,-1,-1,-1,False,77037
sona-31839,trial,16,bullshitDetector,10,True,0.5,0.2,0.48125,4,2,-1,False,0.7684354560000002,False,8,2,74,31,7067.039691096974,6187,How many red marbles did you actually draw?,-1,-1,-1,True,14769
sona-31839,trial,17,bullshitter,10,True,0.2,0.8,0.2375,1,2,-1,False,-0.12411243519999997,False,2,8,76,39,2565.9348499982775,15986,How many red marbles did you actually draw?,1,3,12410,True,40643
sona-31839,trial,18,bullshitDetector,10,False,0.8,0.8,0.8,9,9,6,False,-1,True,-4,9,72,48,7239.206346986764,2801,How many red marbles did you actually draw?,-1,-1,-1,False,12657
sona-31839,trial,19,bullshitter,10,True,0.5,0.2,0.48125,3,2,-1,False,0.5,False,2,8,74,56,2881.688144378136,12461,How many red marbles did you actually draw?,-1,-1,-1,False,21334
sona-31839,trial,20,bullshitDetector,10,True,0.8,0.2,0.7625,7,7,1,False,-1,True,-2,7,72,63,5435.426247930072,5976,How many red marbles did you actually draw?,-1,-1,-1,False,13596
sona-31839,trial,21,bullshitter,10,True,0.8,0.5,0.78125,8,8,-1,False,0.8662109375,False,8,2,80,65,2833.5310299448547,8230,How many red marbles did you actually draw?,-1,-1,-1,False,19270
sona-31839,trial,22,bullshitDetector,10,True,0.5,0.8,0.51875,8,8,7,False,-1,False,2,8,82,73,7321.705172030006,6181,How many red marbles did you actually draw?,-1,-1,-1,False,15078
sona-31839,trial,23,bullshitter,10,True,0.2,0.5,0.21875,8,8,-1,False,0.8662109375,True,8,-3,90,70,3160.4248105265865,4464,How many red marbles did you actually draw?,-1,-1,-1,True,15269
sona-31839,trial,24,bullshitDetector,10,True,0.5,0.2,0.48125,6,6,3,False,-1,False,4,6,94,76,5597.15651141604,16851,How many red marbles did your opponent report drawing?,6,6,5063,False,29169
sona-31839,trial,25,bullshitter,10,False,0.8,0.8,0.8,8,8,-1,False,0.5,True,8,-3,102,73,2878.1388461146853,15695,How many red marbles did your opponent report drawing?,-1,-1,-1,False,26422
sona-31839,trial,26,bullshitDetector,10,False,0.5,0.5,0.5,4,6,6,False,-1,False,4,6,106,79,6872.91237405284,1297,How many red marbles did your opponent report drawing?,6,6,3384,False,13145
sona-31839,trial,27,bullshitter,10,True,0.8,0.2,0.7625,7,7,-1,False,0.8221225472000002,True,7,-2,113,77,2453.6297301157883,4630,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11801
sona-31839,trial,28,bullshitDetector,10,True,0.2,0.8,0.2375,1,9,9,False,-1,False,1,9,114,86,7374.725669999435,1967,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11072
sona-31839,trial,29,bullshitter,10,False,0.2,0.2,0.2,2,1,-1,False,0.19801011199999963,False,1,9,115,95,3105.208392459783,3752,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11319
sona-31839,trial,30,bullshitDetector,10,True,0.8,0.5,0.78125,9,9,4,False,-1,True,-4,9,111,104,5927.834120257205,10742,How many red marbles did your opponent report drawing?,-1,-1,-1,False,18353
sona-31839,trial,31,bullshitter,10,True,0.2,0.8,0.2375,3,5,-1,False,-0.091396864,False,5,5,116,109,2569.4858377847568,7118,How many red marbles did your opponent report drawing?,-1,-1,-1,False,15716
sona-31839,trial,32,bullshitDetector,10,True,0.2,0.5,0.21875,1,6,6,False,-1,False,4,6,120,115,5528.832279459433,5049,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12192
sona-31839,trial,33,bullshitter,10,True,0.8,0.5,0.78125,7,6,-1,False,0.705078125,True,-5,5,115,120,2392.0054005524144,4495,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12279
sona-31839,trial,34,bullshitDetector,10,False,0.5,0.5,0.5,6,6,4,False,-1,False,4,6,119,126,5906.891120171529,2803,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9926
sona-31839,trial,35,bullshitter,10,True,0.5,0.8,0.51875,9,9,-1,False,0.7684354560000002,True,9,-4,128,122,2920.1560993601643,3046,How many red marbles did your opponent report drawing?,-1,-1,-1,True,12215
sona-31839,trial,36,bullshitDetector,10,True,0.8,0.2,0.7625,8,8,3,False,-1,True,-3,8,125,130,5501.96886340439,6889,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14303
sona-31839,trial,37,bullshitter,10,True,0.8,0.2,0.7625,10,10,-1,False,0.8222004736000001,False,10,0,135,130,3224.9895926722606,6335,How many red marbles did your opponent report drawing?,-1,-1,-1,False,25818
sona-31839,trial,38,bullshitDetector,10,True,0.8,0.5,0.78125,6,6,6,False,-1,False,4,6,139,136,5806.451810362376,3518,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11044
sona-31839,trial,39,bullshitter,10,False,0.2,0.2,0.2,2,1,-1,False,0.19801011199999963,False,1,9,140,145,2137.634156168022,4927,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11024
sona-31839,trial,40,bullshitDetector,10,False,0.8,0.8,0.8,4,10,10,False,-1,False,0,10,140,155,5971.9371104173615,5109,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13056
sona-31839,trial,41,bullshitter,10,True,0.2,0.8,0.2375,7,7,-1,False,0.19801011199999996,True,7,-2,147,153,3153.429142758185,12283,What was the proportion of red to blue marbles from your perspective?,23.75,59,6541,False,29720
sona-31839,trial,42,bullshitDetector,10,True,0.8,0.2,0.7625,6,6,1,False,-1,False,4,6,151,159,5458.01272522681,3532,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,10952
sona-31839,trial,43,bullshitter,10,False,0.8,0.8,0.8,6,6,-1,False,-0.0033164800000000383,False,6,4,157,163,2113.248985136128,4190,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,11191
sona-31839,trial,44,bullshitDetector,10,True,0.8,0.2,0.7625,10,10,1,False,-1,False,0,10,157,173,5776.2017319556,34925,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,42590
sona-31839,trial,45,bullshitter,10,False,0.5,0.5,0.5,7,7,-1,False,0.822265625,True,7,-2,164,171,2902.3356656935894,9926,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,19107
sona-31839,trial,46,bullshitDetector,10,True,0.5,0.8,0.51875,4,10,10,False,-1,True,5,-5,169,166,7281.119357757654,2981,How many red marbles did your opponent report drawing?,10,10,3790,False,15629
sona-31839,trial,47,bullshitter,10,False,0.2,0.2,0.2,1,2,-1,False,0.5,False,2,8,171,174,2258.286822427519,9414,How many red marbles did your opponent report drawing?,-1,-1,-1,False,16528
sona-31839,trial,48,bullshitDetector,10,True,0.5,0.2,0.48125,6,6,4,False,-1,False,4,6,175,180,5277.236494922965,4042,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12638
sona-31839,trial,49,bullshitter,10,True,0.8,0.5,0.78125,9,9,-1,False,0.8759765625,True,9,-4,184,176,2721.928413912304,5247,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12883
sona-31839,trial,50,bullshitDetector,10,False,0.5,0.5,0.5,5,5,5,False,-1,False,5,5,189,181,5305.39162862649,2066,How many red marbles did your opponent report drawing?,5,5,2967,False,12322
sona-31839,trial,51,bullshitter,10,True,0.8,0.5,0.78125,9,9,-1,False,0.8759765625,True,9,-4,198,177,2882.0129591962136,79598,How many red marbles did your opponent report drawing?,-1,-1,-1,False,87651
sona-31839,trial,52,bullshitDetector,10,False,0.8,0.8,0.8,9,3,-1,False,0.8759765625,False,7,3,205,180,5650.972299655148,10230,What was the proportion of red to blue marbles from your perspective?,80,82,5934,True,23518
sona-31839,trial,53,bullshitter,10,True,0.5,0.2,0.48125,3,2,-1,False,0.5,True,-5,5,200,185,2904.9214230516473,10560,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,22579
sona-31839,trial,54,bullshitDetector,10,True,0.2,0.5,0.21875,2,8,8,False,-1,False,2,8,202,193,7161.286201341114,9384,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,18226
sona-31839,trial,55,bullshitter,10,True,0.5,0.8,0.51875,6,6,-1,False,-0.0033164800000000383,False,6,4,208,197,2730.8706337065855,5148,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,14015
sona-31839,trial,56,bullshitDetector,10,True,0.5,0.2,0.48125,4,10,-1,False,-0.0033164800000000383,False,0,10,208,207,6615.326764099855,4909,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,12957
sona-31839,trial,57,bullshitter,10,True,0.8,0.2,0.7625,8,8,-1,False,0.8221962752000003,True,8,-3,216,204,2077.5724987963386,3559,What was the proportion of red to blue marbles from your perspective?,76.25,77,5670,False,15651
sona-31839,trial,58,bullshitDetector,10,True,0.8,0.2,0.7625,7,7,2,False,-1,False,3,7,219,211,5157.284443236591,2994,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,9984
sona-31839,trial,59,bullshitter,10,False,0.5,0.5,0.5,6,6,-1,False,0.705078125,False,6,4,225,215,2321.0860081408723,8635,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,17747
sona-31839,trial,60,bullshitDetector,10,False,0.8,0.8,0.8,8,8,7,False,-1,True,-3,8,222,223,5651.071166057138,3702,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,11449
sona-31839,trial,61,bullshitter,10,True,0.5,0.2,0.48125,6,4,-1,False,0.7894069760000003,False,4,6,226,229,2414.5824238438117,7491,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,17090
sona-31839,trial,62,bullshitDetector,10,False,0.2,0.2,0.2,4,4,2,False,-1,False,6,4,232,233,5511.6855516488495,7286,How many red marbles did your opponent report drawing?,4,4,2806,False,17773
